"Solubility, g¡¤l-1",Saturation,"Temperature (Solubility (MCS)), ¡ãC",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,15.04,"acetone, H2O",,,"Ratio of solvents: 5107:4893 mol/mol, Solubility: 15.74E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,"acetone, H2O",,,"Ratio of solvents: 5107:4893 mol/mol, Solubility: 17.72E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,"acetone, H2O",,,"Ratio of solvents: 5107:4893 mol/mol, Solubility: 20.37E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,"acetone, H2O",,,"Ratio of solvents: 5107:4893 mol/mol, Solubility: 24.45E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,5.04,"acetone, H2O",,,"Ratio of solvents: 5958:4042 mol/mol, Solubility: 28.01E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,15.04,"acetone, H2O",,,"Ratio of solvents: 5958:4042 mol/mol, Solubility: 29.77E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,"acetone, H2O",,,"Ratio of solvents: 5958:4042 mol/mol, Solubility: 31.54E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,"acetone, H2O",,,"Ratio of solvents: 5958:4042 mol/mol, Solubility: 34.26E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,"acetone, H2O",,,"Ratio of solvents: 5958:4042 mol/mol, Solubility: 36.39E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,5.04,"ethanol, H2O",,,"Ratio of solvents: 3531:6469 mol/mol, Solubility: 8.05E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,"ethanol, H2O",,,"Ratio of solvents: 3531:6469 mol/mol, Solubility: 9.85E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"ethanol, H2O",,,"Ratio of solvents: 3531:6469 mol/mol, Solubility: 13.31E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,"ethanol, H2O",,,"Ratio of solvents: 3531:6469 mol/mol, Solubility: 16.87E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,"ethanol, H2O",,,"Ratio of solvents: 3531:6469 mol/mol, Solubility: 24.16E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,5.04,"ethanol, H2O",,,"Ratio of solvents: 4907:5093 mol/mol, Solubility: 34.97E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,"ethanol, H2O",,,"Ratio of solvents: 4907:5093 mol/mol, Solubility: 38.66E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"ethanol, H2O",,,"Ratio of solvents: 4907:5093 mol/mol, Solubility: 44.67E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,5.04,"ethanol, H2O",,,"Ratio of solvents: 5800:4200 mol/mol, Solubility: 51.77E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,"ethanol, H2O",,,"Ratio of solvents: 4907:5093 mol/mol, Solubility: 54.17E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,"ethanol, H2O",,,"Ratio of solvents: 5800:4200 mol/mol, Solubility: 60.46E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,"ethanol, H2O",,,"Ratio of solvents: 4907:5093 mol/mol, Solubility: 64.09E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,5.04,"ethanol, H2O",,,"Ratio of solvents: 6499:3501 mol/mol, Solubility: 64.29E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,"ethanol, H2O",,,"Ratio of solvents: 6499:3501 mol/mol, Solubility: 76.03E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"ethanol, H2O",,,"Ratio of solvents: 5800:4200 mol/mol, Solubility: 80.27E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,5.04,"acetone, H2O",,,"Ratio of solvents: 7207:2793 mol/mol, Solubility: 90.39E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,"ethanol, H2O",,,"Ratio of solvents: 5800:4200 mol/mol, Solubility: 92.83E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,5.04,"ethanol, H2O",,,"Ratio of solvents: 7578:2422 mol/mol, Solubility: 95.93E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,"acetone, H2O",,,"Ratio of solvents: 7207:2793 mol/mol, Solubility: 97.94E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,5.04,"acetone, H2O",,,"Ratio of solvents: 8479:1521 mol/mol, Solubility: 106.1E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"ethanol, H2O",,,"Ratio of solvents: 6499:3501 mol/mol, Solubility: 107.9E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"acetone, H2O",,,"Ratio of solvents: 7207:2793 mol/mol, Solubility: 113.0E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,"ethanol, H2O",,,"Ratio of solvents: 5800:4200 mol/mol, Solubility: 114.1E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,"ethanol, H2O",,,"Ratio of solvents: 7578:2422 mol/mol, Solubility: 116.0E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,5.04,acetone,,,Solubility: 118.8E-4 mol/kg,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,"acetone, H2O",,,"Ratio of solvents: 8479:1521 mol/mol, Solubility: 124.4E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,"acetone, H2O",,,"Ratio of solvents: 7207:2793 mol/mol, Solubility: 128.0E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,"ethanol, H2O",,,"Ratio of solvents: 6499:3501 mol/mol, Solubility: 134.0E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,"acetone, H2O",,,"Ratio of solvents: 7207:2793 mol/mol, Solubility: 141.0E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,5.04,"ethanol, H2O",,,"Ratio of solvents: 8685:1315 mol/mol, Solubility: 149.8E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"acetone, H2O",,,"Ratio of solvents: 8479:1521 mol/mol, Solubility: 151.1E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,"ethanol, H2O",,,"Ratio of solvents: 6499:3501 mol/mol, Solubility: 155.9E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"ethanol, H2O",,,"Ratio of solvents: 7578:2422 mol/mol, Solubility: 156.0E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,"ethanol, H2O",,,"Ratio of solvents: 8685:1315 mol/mol, Solubility: 168.9E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,acetone,,,Solubility: 173.5E-4 mol/kg,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,"acetone, H2O",,,"Ratio of solvents: 8479:1521 mol/mol, Solubility: 176.9E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,5.04,ethanol,,,Solubility: 182.9E-4 mol/kg,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,"ethanol, H2O",,,"Ratio of solvents: 7578:2422 mol/mol, Solubility: 187.8E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,"acetone, H2O",,,"Ratio of solvents: 8479:1521 mol/mol, Solubility: 193.3E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"ethanol, H2O",,,"Ratio of solvents: 8685:1315 mol/mol, Solubility: 198.6E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,ethanol,,,Solubility: 208.5E-4 mol/kg,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,"ethanol, H2O",,,"Ratio of solvents: 7578:2422 mol/mol, Solubility: 212.2E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,"ethanol, H2O",,,"Ratio of solvents: 8685:1315 mol/mol, Solubility: 226.6E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,ethanol,,,Solubility: 232.1E-4 mol/kg,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,"ethanol, H2O",,,"Ratio of solvents: 8685:1315 mol/mol, Solubility: 246.5E-4 mol/kg","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,acetone,,,Solubility: 258.7E-4 mol/kg,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,ethanol,,,Solubility: 267.0E-4 mol/kg,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,ethanol,,,Solubility: 293.9E-4 mol/kg,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,acetone,,,Solubility: 349.6E-4 mol/kg,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,acetone,,,Solubility: 420.2E-4 mol/kg,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,"acetone, H2O",,,"Ratio of solvents: 8479:1521 mol/mol, Solubility: 100.4E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,15.04,acetone,,,Solubility: 100.7E-3 molpercent,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,"ethanol, H2O",,,"Ratio of solvents: 8685:1315 mol/mol, Solubility: 104.3E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,ethanol,,,Solubility: 106.8E-3 molpercent,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,5.04,"ethanol, H2O",,,"Ratio of solvents: 4907:5093 mol/mol, Solubility: 11.11E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,15.04,"ethanol, H2O",,,"Ratio of solvents: 4907:5093 mol/mol, Solubility: 12.29E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,ethanol,,,Solubility: 124.3E-3 molpercent,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,ethanol,,,Solubility: 135.2E-3 molpercent,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,"ethanol, H2O",,,"Ratio of solvents: 4907:5093 mol/mol, Solubility: 14.19E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,acetone,,,Solubility: 150.0E-3 molpercent,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,"ethanol, H2O",,,"Ratio of solvents: 4907:5093 mol/mol, Solubility: 17.21E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,5.04,"ethanol, H2O",,,"Ratio of solvents: 5800:4200 mol/mol, Solubility: 17.75E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,5.04,"ethanol, H2O",,,"Ratio of solvents: 3531:6469 mol/mol, Solubility: 2.25E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,15.04,"ethanol, H2O",,,"Ratio of solvents: 3531:6469 mol/mol, Solubility: 2.75E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,"ethanol, H2O",,,"Ratio of solvents: 4907:5093 mol/mol, Solubility: 20.36E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,15.04,"ethanol, H2O",,,"Ratio of solvents: 5800:4200 mol/mol, Solubility: 20.72E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,acetone,,,Solubility: 202.6E-3 molpercent,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,5.04,"ethanol, H2O",,,"Ratio of solvents: 6499:3501 mol/mol, Solubility: 23.30E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,acetone,,,Solubility: 243.4E-3 molpercent,"Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,"ethanol, H2O",,,"Ratio of solvents: 5800:4200 mol/mol, Solubility: 27.51E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,15.04,"ethanol, H2O",,,"Ratio of solvents: 6499:3501 mol/mol, Solubility: 27.55E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,"ethanol, H2O",,,"Ratio of solvents: 3531:6469 mol/mol, Solubility: 3.72E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,"ethanol, H2O",,,"Ratio of solvents: 5800:4200 mol/mol, Solubility: 31.82E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,5.04,"ethanol, H2O",,,"Ratio of solvents: 7578:2422 mol/mol, Solubility: 37.66E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,25.04,"ethanol, H2O",,,"Ratio of solvents: 6499:3501 mol/mol, Solubility: 39.09E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,45.04,"ethanol, H2O",,,"Ratio of solvents: 5800:4200 mol/mol, Solubility: 39.10E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,35.04,"ethanol, H2O",,,"Ratio of solvents: 3531:6469 mol/mol, Solubility: 4.71E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,5.04,"acetone, H2O",,,"Ratio of solvents: 7207:2793 mol/mol, Solubility: 42.37E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in solution,15.04,"ethanol, H2O",,,"Ratio of solvents: 7578:2422 mol/mol, Solubility: 45.54E-3 molpercent","Zhao, Guoling;?Yan, Weidong[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2365 - 2367]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
