"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,30,ethyl acetate,,,100 g solvent dissolves. 44.7 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,40,ethyl acetate,,,100 g solvent dissolves. 164 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,ethyl acetate,,,100 g solvent dissolves. 1350 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,0,butyl acetate,,,100 g solvent dissolves. 4.8 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,10,butyl acetate,,,100 g solvent dissolves. 9.9 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,butyl acetate,,,100 g solvent dissolves. 21.6 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,30,butyl acetate,,,100 g solvent dissolves. 61 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,40,butyl acetate,,,100 g solvent dissolves. 208 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,butyl acetate,,,100 g solvent dissolves. 1370 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,0,acetonitrile,,,100 g solvent dissolves. 0.7 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,10,acetonitrile,,,100 g solvent dissolves. 0.9 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,acetonitrile,,,100 g solvent dissolves. 1.8 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,30,acetonitrile,,,100 g solvent dissolves. 4.1 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,40,acetonitrile,,,100 g solvent dissolves. 13.0 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,acetonitrile,,,100 g solvent dissolves. 1210 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,,H2O,,,,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Salomon[Transactions of the Faraday Society,?1936, vol. 32, p. 163,164][Transactions of the Faraday Society,?1938, vol. 34, p. 1312,1313]"
,,,,,,,Full Text
,,,,,,,Details
,,0,ethanol,,,100 g solvent dissolves. 7.07 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,10,ethanol,,,100 g solvent dissolves. 9.77 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,20,ethanol,,,100 g solvent dissolves. 23.9 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,30,ethanol,,,100 g solvent dissolves. 84.7 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,40,ethanol,,,100 g solvent dissolves. 263 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethanol,,,100 g solvent dissolves. 1560 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,0,ethanol,,,100 g solvent dissolves. 3.86 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,10,ethanol,,,100 g solvent dissolves. 7.64 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,20,ethanol,,,100 g solvent dissolves. 18.9 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,30,ethanol,,,100 g solvent dissolves. 68.7 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,40,ethanol,,,100 g solvent dissolves. 238 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethanol,,,100 g solvent dissolves. 1485 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,0,acetone,,,100 g solvent dissolves. 2.75 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,10,acetone,,,100 g solvent dissolves. 6.50 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,acetone,,,100 g solvent dissolves. 15.9 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,30,acetone,,,100 g solvent dissolves. 42.5 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,40,acetone,,,100 g solvent dissolves. 149 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,0,butan-2-one,,,100 g solvent dissolves. 4.28 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,10,butan-2-one,,,100 g solvent dissolves. 8.46 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,butan-2-one,,,100 g solvent dissolves. 18.5 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,30,butan-2-one,,,100 g solvent dissolves. 54.3 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,40,butan-2-one,,,100 g solvent dissolves. 189 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,butan-2-one,,,100 g solvent dissolves. 1230 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,acetic acid,,,100 g solvent dissolves. 10.2 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,30,acetic acid,,,100 g solvent dissolves. 51.1 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,40,acetic acid,,,100 g solvent dissolves. 289 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,acetic acid,,,100 g solvent dissolves. 1410 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,10,benzene,,,100 g solvent dissolves. 6.95 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Powney;?Addison[Transactions of the Faraday Society,?1938, vol. 34, p. 626]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,benzene,,,100 g solvent dissolves. 29.2 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Powney;?Addison[Transactions of the Faraday Society,?1938, vol. 34, p. 626]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,30,benzene,,,100 g solvent dissolves. 87.4 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Powney;?Addison[Transactions of the Faraday Society,?1938, vol. 34, p. 626]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,40,benzene,,,100 g solvent dissolves. 239 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Powney;?Addison[Transactions of the Faraday Society,?1938, vol. 34, p. 626]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,benzene,,,100 g solvent dissolves. 1290 g Substance.,"Ralston;?Hoerr[Journal of Organic Chemistry,?1942, vol. 7, p. 547]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Powney;?Addison[Transactions of the Faraday Society,?1938, vol. 34, p. 626]"
,,,,,,,Full Text
,,,,,,,Details
,,,sodium glycocholate,,,,"Holwerda[Biochemische Zeitschrift,?1937, vol. 294, p. 382]"
,,,,,,,Full Text
,,,,,,,Details
,,,"sodium cholate, H2O",,,,"Breusch[Biochemische Zeitschrift,?1937, vol. 293, p. 285]"
,,,,,,,Full Text
,,,,,,,Details
,,15,ethanol,,,,"van Beneden[Journal de Pharmacie de Belgique,?1934, vol. 16, p. 78,80][Chemisches Zentralblatt,?1934, vol. 105, # I, p. 2848]"
,,,,,,,Full Text
,,,,,,,Details
