"Solubility, g¡¤l-1",Saturation,"Temperature (Solubility (MCS)), ¡ãC",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"cyclohexane, butan-1-ol, pentan-1-ol",cyclohexane (46.21 molpercent); butan-1-ol (43.8 molpercent); amyl alcohol (9.99 molpercent),,Solubility: 0.136 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"iso-butanol, cyclohexane, pentan-1-ol",butan-2-ol (37.65 molpercent); cyclohexane (31.65 molpercent); amyl alcohol (30.7 molpercent),,Solubility: 0.1195 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"pentan-1-ol, iso-butanol, cyclohexane",amyl alcohol (67.46 molpercent); butan-2-ol (17.86 molpercent); cyclohexane (14.68 molpercent),,Solubility: 0.1135 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"iso-butanol, pentan-1-ol, cyclohexane",butan-2-ol (73.24 molpercent); amyl alcohol (13.85 molpercent); cyclohexane (12.91 molpercent),,Solubility: 0.0836 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"cyclohexane, iso-butanol, pentan-1-ol",cyclohexane (68.18 molpercent); butan-2-ol (17.14 molpercent); amyl alcohol (14.68 molpercent),,Solubility: 0.1571 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"pentan-1-ol, iso-butanol, cyclohexane",amyl alcohol (48.44 molpercent); butan-2-ol (27.59 molpercent); cyclohexane (23.97 molpercent),,Solubility: 0.1161 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"cyclohexane, iso-butanol, pentan-1-ol",cyclohexane (47.38 molpercent); butan-2-ol (28.24 molpercent); amyl alcohol (24.38 molpercent),,Solubility: 0.1388 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"iso-butanol, pentan-1-ol, cyclohexane",butan-2-ol (54.05 molpercent); amyl alcohol (23.27 molpercent); cyclohexane (22.68 molpercent),,Solubility: 0.1028 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"pentan-1-ol, iso-butanol, cyclohexane",amyl alcohol (66.93 molpercent); butan-2-ol (23.97 molpercent); cyclohexane (9.1 molpercent),,Solubility: 0.1062 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"cyclohexane, pentan-1-ol, iso-butanol",cyclohexane (69.35 molpercent); amyl alcohol (18.86 molpercent); butan-2-ol (11.79 molpercent),,Solubility: 0.1607 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"iso-butanol, pentan-1-ol, cyclohexane",butan-2-ol (71.89 molpercent); amyl alcohol (18.57 molpercent); cyclohexane (9.54 molpercent),,Solubility: 0.0803 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"cyclohexane, iso-butanol, pentan-1-ol",cyclohexane (67.4 molpercent); butan-2-ol (23.12 molpercent); amyl alcohol (9.48 molpercent),,Solubility: 0.154 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"pentan-1-ol, cyclohexane, iso-butanol",amyl alcohol (68.64 molpercent); cyclohexane (19.24 molpercent); butan-2-ol (12.12 molpercent),,Solubility: 0.1203 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"iso-butanol, cyclohexane, pentan-1-ol",butan-2-ol (72.9 molpercent); cyclohexane (17.82 molpercent); amyl alcohol (9.28 molpercent),,Solubility: 0.0885 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"pentan-1-ol, iso-butanol, cyclohexane",amyl alcohol (46.21 molpercent); butan-2-ol (44.44 molpercent); cyclohexane (9.35 molpercent),,Solubility: 0.0942 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"iso-butanol, pentan-1-ol, cyclohexane",butan-2-ol (52.43 molpercent); amyl alcohol (35.99 molpercent); cyclohexane (11.58 molpercent),,Solubility: 0.0915 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"pentan-1-ol, cyclohexane, iso-butanol",amyl alcohol (47.72 molpercent); cyclohexane (39.68 molpercent); butan-2-ol (12.6 molpercent),,Solubility: 0.136 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"iso-butanol, cyclohexane, pentan-1-ol",butan-2-ol (53.3 molpercent); cyclohexane (37.37 molpercent); amyl alcohol (9.33 molpercent),,Solubility: 0.1173 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"cyclohexane, pentan-1-ol, iso-butanol",cyclohexane (49.46 molpercent); amyl alcohol (38.71 molpercent); butan-2-ol (11.83 molpercent),,Solubility: 0.1454 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"cyclohexane, iso-butanol, pentan-1-ol",cyclohexane (47.23 molpercent); butan-2-ol (43.89 molpercent); amyl alcohol (8.88 molpercent),,Solubility: 0.1301 molpercent,"Martine, Beth A.;?Blake-Taylor, Brooke H.;?Acree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 2, p. 556 - 558]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (20.62 molpercent); propan-1-ol (46.75 molpercent); amyl alcohol (32.63 molpercent)",,Solubility: 0.0975 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (0.95 molpercent); propan-1-ol (22.09 molpercent); amyl alcohol (67.96 molpercent)",,Solubility: 0.1044 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (8.89 molpercent); propan-1-ol (78.56 molpercent); amyl alcohol (12.55 molpercent)",,Solubility: 0.0756 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (53.54 molpercent); propan-1-ol (28.36 molpercent); amyl alcohol (18.1 molpercent)",,Solubility: 0.1106 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (16.02 molpercent); propan-1-ol (36.08 molpercent); amyl alcohol (47.9 molpercent)",,Solubility: 0.1001 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (34.72 molpercent); propan-1-ol (38.38 molpercent); amyl alcohol (26.9 molpercent)",,Solubility: 0.1032 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (14.1 molpercent); propan-1-ol (63.3 molpercent); amyl alcohol (22.6 molpercent)",,Solubility: 0.0859 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (6.31 molpercent); propan-1-ol (27.94 molpercent); amyl alcohol (65.75 molpercent)",,Solubility: 0.0996 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (56.47 molpercent); propan-1-ol (19.17 molpercent); amyl alcohol (24.36 molpercent)",,Solubility: 0.114 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (6.21 molpercent); propan-1-ol (78.39 molpercent); amyl alcohol (15.4 molpercent)",,Solubility: 0.0736 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (53.04 molpercent); propan-1-ol (34.26 molpercent); amyl alcohol (12.7 molpercent)",,Solubility: 0.1082 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (13.3 molpercent); propan-1-ol (15.75 molpercent); amyl alcohol (70.95 molpercent)",,Solubility: 0.1084 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (10.35 molpercent); propan-1-ol (81.05 molpercent); amyl alcohol (8.6 molpercent)",,Solubility: 0.0752 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (7.2 molpercent); propan-1-ol (49.95 molpercent); amyl alcohol (42.85 molpercent)",,Solubility: 0.0898 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (6.33 molpercent); propan-1-ol (59.7 molpercent); amyl alcohol (33.97 molpercent)",,Solubility: 0.0841 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (29.67 molpercent); propan-1-ol (15.88 molpercent); amyl alcohol (54.45 molpercent)",,Solubility: 0.114 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (23.83 molpercent); propan-1-ol (66.91 molpercent); amyl alcohol (9.26 molpercent)",,Solubility: 0.087 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (37.07 molpercent); propan-1-ol (18.25 molpercent); amyl alcohol (44.7 molpercent)",,Solubility: 0.1152 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, propan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (33.36 molpercent); propan-1-ol (56.42 molpercent); amyl alcohol (10.22 molpercent)",,Solubility: 0.0941 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (21.29 molpercent); propan-2-ol (46.62 molpercent); amyl alcohol (32.09 molpercent)",,Solubility: 0.0887 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (7.63 molpercent); propan-2-ol (23.07 molpercent); amyl alcohol (69.3 molpercent)",,Solubility: 0.0983 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (9.03 molpercent); propan-2-ol (74.14 molpercent); amyl alcohol (16.83 molpercent)",,Solubility: 0.0618 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (56.54 molpercent); propan-2-ol (26 molpercent); amyl alcohol (17.46 molpercent)",,Solubility: 0.1062 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (16.34 molpercent); propan-2-ol (34.32 molpercent); amyl alcohol (49.34 molpercent)",,Solubility: 0.0943 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (34.53 molpercent); propan-2-ol (36.84 molpercent); amyl alcohol (28.63 molpercent)",,Solubility: 0.0991 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (14.37 molpercent); propan-2-ol (62.94 molpercent); amyl alcohol (22.69 molpercent)",,Solubility: 0.0746 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (5.92 molpercent); propan-2-ol (27.47 molpercent); amyl alcohol (66.61 molpercent)",,Solubility: 0.0943 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (55.35 molpercent); propan-2-ol (20.47 molpercent); amyl alcohol (24.18 molpercent)",,Solubility: 0.1122 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (5.95 molpercent); propan-2-ol (78.32 molpercent); amyl alcohol (15.73 molpercent)",,Solubility: 0.059 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (52.81 molpercent); propan-2-ol (35.11 molpercent); amyl alcohol (12.08 molpercent)",,Solubility: 0.1027 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (13.17 molpercent); propan-2-ol (14.84 molpercent); amyl alcohol (71.99 molpercent)",,Solubility: 0.1058 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (10.8 molpercent); propan-2-ol (80.53 molpercent); amyl alcohol (8.67 molpercent)",,Solubility: 0.0604 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (5.81 molpercent); propan-2-ol (49.58 molpercent); amyl alcohol (44.61 molpercent)",,Solubility: 0.0795 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (6.11 molpercent); propan-2-ol (59.83 molpercent); amyl alcohol (34.06 molpercent)",,Solubility: 0.0726 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (28.12 molpercent); propan-2-ol (15.5 molpercent); amyl alcohol (56.38 molpercent)",,Solubility: 0.1113 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (23.75 molpercent); propan-2-ol (65.61 molpercent); amyl alcohol (10.64 molpercent)",,Solubility: 0.0761 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (35.71 molpercent); propan-2-ol (19.12 molpercent); amyl alcohol (45.17 molpercent)",,Solubility: 0.1115 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, isopropyl alcohol, pentan-1-ol","2,2,4-trimethylpentane (31.97 molpercent); propan-2-ol (56.7 molpercent); amyl alcohol (11.33 molpercent)",,Solubility: 0.0843 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, butan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (23.18 molpercent); butan-1-ol (42.36 molpercent); amyl alcohol (34.46 molpercent)",,Solubility: 0.1069 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
,in solution,24.99,"2,2,4-trimethylpentane, butan-1-ol, pentan-1-ol","2,2,4-trimethylpentane (10.92 molpercent); butan-1-ol (18.94 molpercent); amyl alcohol (70.14 molpercent)",,Solubility: 0.1107 molpercent,"Blake-Taylor, Brooke H.;?Martine, Beth A.;?Aeree Jr., William E.[Journal of Chemical and Engineering Data,?2008, vol. 53, # 4, p. 970 - 972]"
,,,,,,,Full Text
,,,,,,,Cited 7 timesDetailsAbstract
